-10.5818730,-11.0477705,1.9898346
-10.3787903,-11.0626743,1.9856802
-10.1854607,-11.0521168,1.9809529
-9.9922658,-11.0251212,1.9777855
-9.7998106,-10.9812830,1.9846877
-9.6149632,-10.9148523,1.9902730
-9.4377469,-10.8210251,1.9976804
-9.2794069,-10.7033076,2.0132810
-9.1394776,-10.5625423,2.0265075
-9.0213792,-10.4030451,2.0376604
-8.9268070,-10.2293574,2.0466259
-8.8559988,-10.0439135,2.0549917
-8.8101628,-9.8514431,2.0618387
-8.7895658,-9.6543047,2.0684118
-8.7948364,-9.4561552,2.0740795
-8.8264225,-9.2601447,2.0786248
-8.8840134,-9.0709627,2.0818115
-8.9683907,-8.8894890,2.0828393
-9.0744565,-8.7251684,2.0823834
-9.2053988,-8.5725175,2.0734084
-9.3515877,-8.4394062,2.0633626
-9.5075962,-8.3247932,2.0537572
-9.6781764,-8.2255440,2.0478663
-9.8587798,-8.1500696,2.0534117
-10.0492435,-8.0991356,2.0563925
-10.2489401,-8.0731925,2.0581533
-10.4457614,-8.0733565,2.0587666
-10.6433789,-8.0984181,2.0582500
-10.8354011,-8.1475329,2.0562696
-11.0199566,-8.2200575,2.0526822
-11.1936921,-8.3148643,2.0483321
-11.3531092,-8.4303150,2.0416318
-11.4967245,-8.5669767,2.0347756
-11.6181439,-8.7203588,2.0283900
-11.7157250,-8.8940527,2.0232878
-11.7834935,-9.0786338,2.0217175
-11.8241800,-9.2745579,2.0197043
-11.8369616,-9.4712956,2.0163930
-11.8236765,-9.6700391,2.0131323
-11.7858901,-9.8639623,2.0101505
-11.7250496,-10.0529591,2.0071755
-11.6427729,-10.2336759,2.0050151
-11.5410502,-10.4030151,2.0028547
-11.4192115,-10.5613120,2.0011236
-11.2815558,-10.7020450,1.9994600
-11.1246010,-10.8263890,1.9972149
-10.9559624,-10.9262922,1.9947991
-10.7683280,-11.0028897,1.9943053
-10.5818730,-11.0477705,1.9898346
