-4.7058412,-17.5951584,4.7803408
-4.7605949,-17.7869969,4.5349841
-4.8025975,-17.9810646,4.3070010
-4.8292195,-18.1778784,4.1276737
-4.8361764,-18.3764634,4.0040230
-4.8190744,-18.5744701,3.9450658
-4.7743199,-18.7681029,3.9294282
-4.7013370,-18.9526329,3.9137282
-4.6057512,-19.1264282,4.0210073
-4.4935831,-19.2901960,4.2231656
-4.3671969,-19.4440028,4.4019041
-4.2298056,-19.5857767,4.5615147
-4.0812069,-19.7171484,4.7099941
-3.9224682,-19.8379916,4.8520304
-3.7553384,-19.9477581,4.9876488
-3.5826293,-20.0455627,5.1160964
-3.4040008,-20.1324388,5.2391290
-3.2202640,-20.2091158,5.3715679
-3.0332161,-20.2763131,5.5221505
-2.8436955,-20.3349675,5.6831451
-2.6509930,-20.3861368,5.8436558
-2.4572738,-20.4298553,5.9986443
-2.2621026,-20.4666334,6.0301985
-2.0645998,-20.4961327,5.8514233
-1.8676288,-20.5169475,5.6926609
-1.6689024,-20.5280908,5.5547353
-1.4699817,-20.5280456,5.4402680
-1.2719114,-20.5154504,5.3496083
-1.0740755,-20.4888053,5.2857910
-0.8802267,-20.4473737,5.2321570
-0.6893236,-20.3900889,5.1912044
-0.5043834,-20.3170761,5.1505650
-0.3259944,-20.2281996,5.1101098
-0.1565006,-20.1244594,5.0670413
0.0043968,-20.0054603,5.0206318
0.1521032,-19.8748708,4.9612962
0.2908077,-19.7284712,4.9028392
0.4143766,-19.5719992,4.8314482
0.5210845,-19.4082838,4.7638689
0.6147798,-19.2300391,4.7033916
0.6903576,-19.0473521,4.6601449
0.7467897,-18.8586485,4.6416729
0.7824919,-18.6640553,4.6231270
0.7970456,-18.4662255,4.6177876
0.7903251,-18.2673123,4.6214136
0.7621959,-18.0697817,4.6231583
0.7134749,-17.8775911,4.6251292
0.6448813,-17.6912889,4.6372282
0.5575209,-17.5123653,4.6639286
0.4531099,-17.3426590,4.7045024
0.3337865,-17.1836604,4.7576821
0.2009941,-17.0353310,4.8284073
0.0568168,-16.8980907,4.9181518
-0.0964830,-16.7719905,5.0263749
-0.2579819,-16.6556272,5.1560546
-0.4254726,-16.5481990,5.3174400
-0.5968160,-16.4485490,5.4915778
-0.7712025,-16.3547315,5.6590347
-0.9491444,-16.2654613,5.8203977
-1.1277148,-16.1836562,5.9761704
-1.3124742,-16.1092576,5.8992213
-1.5027434,-16.0445338,5.8080874
-1.6926416,-15.9921618,5.7256578
-1.8886370,-15.9510386,5.6522271
-2.0851037,-15.9231302,5.5837900
-2.2838711,-15.9086269,5.5213511
-2.4830271,-15.9082855,5.4673264
-2.6814528,-15.9226360,5.4186694
-2.8782993,-15.9521103,5.3807785
-3.0722093,-15.9970607,5.3462961
-3.2614730,-16.0574661,5.3215234
-3.4456456,-16.1336606,5.2970030
-3.6221755,-16.2248637,5.2760066
-3.7906208,-16.3310689,5.2549262
-3.9493553,-16.4514162,5.2364723
-4.0964306,-16.5842783,5.2213666
-4.2330261,-16.7308501,5.2090448
-4.3549584,-16.8863087,5.2047505
-4.4647072,-17.0535432,5.2018428
-4.5602531,-17.2295590,5.2089445
-4.6400873,-17.4100573,5.2255877
-4.7058412,-17.5951584,4.7803408
