-2.1305926,2.2065666,2.7459773
-2.0551193,2.3895756,2.8252651
-1.9688811,2.5685284,2.8971876
-1.8715706,2.7435146,2.9622273
-1.7648168,2.9113994,3.0167991
-1.6485379,3.0726827,3.0615144
-1.5221592,3.2282322,3.1002656
-1.3884234,3.3749934,3.1268515
-1.2460434,3.5147760,3.1474324
-1.0960973,3.6466108,3.1618118
-0.9396857,3.7697330,3.1683667
-0.7763452,3.8846049,3.1723867
-0.6074731,3.9902448,3.1703971
-0.4328828,4.0867551,3.1665948
-0.2535125,4.1735076,3.1601148
-0.0692408,4.2503835,3.1516772
0.1180700,4.3164620,3.1423714
0.3103810,4.3721222,3.1312572
0.5045848,4.4161476,3.1197382
0.7010720,4.4484164,3.1074411
0.9000890,4.4685761,3.0950599
1.0983085,4.4761136,3.0798420
1.2978726,4.4709571,3.0516641
1.4966036,4.4529032,3.0146394
1.6923531,4.4217544,2.9705551
1.8861256,4.3768712,2.9180603
2.0761581,4.3185385,2.8792764
2.2616623,4.2469265,2.8582177
2.4422902,4.1619137,2.8523259
2.6156206,4.0644430,2.8470404
2.7814964,3.9545785,2.8424516
2.9395188,3.8324329,2.8383835
3.0877657,3.6994623,2.8350436
3.2259450,3.5560796,2.8312104
3.3536966,3.4027014,2.8262930
3.4697917,3.2408813,2.8174591
3.5740482,3.0709588,2.8209386
3.6658992,2.8940792,2.8354801
3.7452876,2.7112178,2.8931076
3.8128185,2.5235950,2.9574671
3.8690017,2.3327982,3.0276151
3.9147217,2.1383973,3.0930685
3.9500138,1.9422960,3.1395466
3.9752328,1.7451214,3.1654482
3.9906631,1.5461069,3.0575108
3.9957356,1.3471195,2.9392705
3.9896772,1.1482009,2.8129247
3.9713782,0.9499090,2.6768539
3.9395873,0.7534810,2.5435233
3.8925869,0.5596905,2.4151784
3.8287122,0.3712392,2.3107387
3.7458368,0.1902178,2.2312894
3.6426730,0.0195518,2.1669725
3.5194403,-0.1366285,2.1039501
3.3765607,-0.2750747,2.0815840
3.2157164,-0.3930272,2.0866332
3.0410677,-0.4877370,2.0998300
2.8551139,-0.5587828,2.1168896
2.6611795,-0.6060172,2.1376967
2.4638549,-0.6302819,2.1826951
2.2642590,-0.6350057,2.2504969
2.0652544,-0.6241667,2.3635441
1.8666903,-0.6022550,2.5104697
1.6698999,-0.5735862,2.6736274
1.4726333,-0.5416567,2.8515775
1.2759499,-0.5098252,3.0175835
1.0795867,-0.4806040,3.1726340
0.8815143,-0.4555682,3.2715932
0.6835909,-0.4360738,3.3539920
0.4848566,-0.4225015,3.4191340
0.2863244,-0.4148276,3.3911183
0.0875147,-0.4123750,3.3050354
-0.1125103,-0.4132916,3.1559428
-0.3108447,-0.4144992,2.9740014
-0.5108419,-0.4121225,2.7892499
-0.7099598,-0.4022507,2.6041662
-0.9085504,-0.3810387,2.4435905
-1.1043735,-0.3452009,2.2969615
-1.2967772,-0.2913445,2.2046826
-1.4816994,-0.2174179,2.1351448
-1.6560001,-0.1219924,2.0949203
-1.8169964,-0.0041213,2.1003923
-1.9598937,0.1340086,2.1156103
-2.0824832,0.2907820,2.1351168
-2.1822908,0.4633559,2.1544659
-2.2573535,0.6476418,2.1750034
-2.3073923,0.8403351,2.1988413
-2.3334346,1.0385075,2.2436911
-2.3376953,1.2375623,2.3039165
-2.3233955,1.4353743,2.3824758
-2.2932487,1.6330283,2.4730064
-2.2501758,1.8270305,2.5656878
-2.1959014,2.0178807,2.6300355
-2.1305926,2.2065666,2.7459773
