# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
11.4; 6.046; 1.8; 1.6; 7.9; 1.8; 2.3; 10.1; 1.8; 2.0; 8.9; 1.8; 2.4; 11.1
11.7; 6.138; 1.7; 1.6; 7.9; 1.7; 2.3; 10.1; 1.7; 2.0; 8.9; 1.7; 2.4; 11.1
12.0; 6.227; 1.7; 1.7; 7.9; 1.7; 2.3; 10.2; 1.7; 2.1; 8.9; 1.7; 2.5; 11.1
12.3; 6.315; -0.1; 1.8; 8.2; -0.1; 2.5; 10.4; 1.6; 2.1; 8.7; 1.6; 2.5; 10.9
12.6; 6.405; -1.8; 2.0; 8.8; -1.8; 2.6; 11.0; -1.2; 2.0; 8.0; -1.2; 2.5; 10.2
12.9; 6.500; -1.8; 1.9; 8.8; -1.8; 2.6; 10.9; -1.3; 2.0; 8.0; -1.3; 2.4; 10.1
13.2; 6.602; -1.9; 1.8; 8.8; -1.9; 2.5; 10.9; -1.3; 1.9; 8.0; -1.3; 2.3; 10.0
13.5; 6.712; -2.0; 1.8; 8.8; -2.0; 2.5; 10.8; -1.4; 1.9; 8.0; -1.4; 2.2; 9.9
13.8; 6.834; -1.9; 1.7; 8.8; -1.9; 2.6; 10.7; -1.3; 1.9; 8.0; -1.3; 2.2; 9.9
14.1; 6.969; -1.7; 1.6; 8.8; -1.7; 2.7; 10.6; -1.2; 1.9; 8.0; -1.2; 2.1; 9.9
14.4; 7.120; -1.1; 1.5; 8.6; -1.1; 2.9; 10.5; -0.8; 1.9; 8.1; -0.8; 2.2; 10.0
14.7; 7.286; -0.4; 2.1; 8.2; -0.4; 3.1; 10.5; -0.3; 2.2; 8.0; -0.3; 2.6; 10.4
