# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
11.4; 4.427; 1.1; 1.8; 7.8; 1.1; 2.9; 10.4; 1.1; 2.3; 8.4; 1.1; 2.8; 11.0
11.7; 4.535; 1.1; 1.8; 7.8; 1.1; 2.8; 10.3; 1.1; 2.3; 8.5; 1.1; 2.8; 11.0
12.0; 4.639; 1.2; 1.8; 7.8; 1.2; 2.7; 10.3; 1.2; 2.3; 8.5; 1.2; 2.8; 11.0
12.3; 4.738; 1.2; 1.8; 7.9; 1.2; 2.7; 10.3; 1.2; 2.3; 8.6; 1.2; 2.8; 11.0
12.6; 4.834; 1.2; 1.8; 7.9; 1.2; 2.7; 10.4; 1.2; 2.3; 8.6; 1.2; 2.8; 11.1
12.9; 4.928; 1.1; 1.9; 7.9; 1.1; 2.8; 10.4; 1.1; 2.3; 8.5; 1.1; 2.9; 11.1
13.2; 5.020; 1.0; 2.0; 7.9; 1.0; 2.8; 10.5; 1.0; 2.4; 8.5; 1.0; 3.0; 11.1
13.5; 5.112; 0.8; 2.1; 7.9; 0.8; 2.9; 10.6; 0.8; 2.4; 8.4; 0.8; 3.1; 11.1
13.8; 5.203; 0.6; 2.1; 8.0; 0.6; 3.0; 10.7; 0.6; 2.4; 8.3; 0.6; 3.1; 11.1
14.1; 5.296; -0.9; 2.3; 8.2; -0.9; 3.1; 10.9; 0.3; 2.4; 8.1; 0.3; 3.1; 10.8
14.4; 5.391; -1.0; 2.3; 8.3; -1.0; 3.1; 11.0; -0.4; 2.4; 8.0; -0.4; 3.1; 10.6
14.7; 5.490; -0.9; 2.3; 8.3; -0.9; 3.1; 10.9; -0.4; 2.4; 8.0; -0.4; 3.1; 10.6
15.0; 5.593; -0.9; 2.3; 8.3; -0.9; 3.1; 10.9; -0.4; 2.4; 8.0; -0.4; 3.1; 10.6
15.3; 5.699; -0.8; 2.3; 8.2; -0.8; 3.2; 10.9; -0.4; 2.4; 8.0; -0.4; 3.1; 10.6
15.6; 5.810; -0.7; 2.3; 8.2; -0.7; 3.2; 10.8; -0.4; 2.4; 8.0; -0.4; 3.1; 10.6
15.9; 5.925; -0.5; 2.3; 8.2; -0.5; 3.2; 10.8; -0.3; 2.4; 8.0; -0.3; 3.1; 10.6
16.2; 6.043; -0.4; 2.3; 8.1; -0.4; 3.2; 10.8; -0.3; 2.4; 8.0; -0.3; 3.1; 10.6
16.5; 6.165; -0.3; 2.3; 8.1; -0.3; 3.2; 10.8; -0.2; 2.4; 8.0; -0.2; 3.1; 10.7
16.8; 6.287; -0.3; 2.4; 8.1; -0.3; 3.2; 10.7; -0.2; 2.4; 7.9; -0.2; 3.1; 10.6
17.1; 6.408; -0.3; 2.4; 8.1; -0.3; 3.2; 10.7; -0.3; 2.4; 7.9; -0.3; 3.1; 10.6
