# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
11.4; 4.527; 2.3; -1.2; 8.9; 2.3; -1.2; 8.5; 2.9; 0.5; 10.3; 2.9; 0.5; 9.9
11.7; 4.629; 1.4; 1.8; 7.8; 1.4; 2.5; 10.2; 1.4; 2.2; 8.6; 1.4; 2.7; 11.0
12.0; 4.728; 0.4; 2.3; 7.9; 0.4; 3.2; 10.7; 0.4; 2.4; 8.2; 0.4; 3.2; 10.9
12.3; 4.829; -0.1; 2.4; 8.1; -0.1; 3.2; 10.8; -0.1; 2.4; 8.0; -0.1; 3.2; 10.8
12.6; 4.941; -1.8; 1.9; 8.7; -1.8; 2.7; 10.8; -1.2; 1.9; 8.0; -1.2; 2.3; 10.0
12.9; 5.063; 0.0; -1.6; 10.2; 0.0; -1.0; 8.5; 0.0; -2.1; 10.2; 0.0; -1.8; 8.6
13.2; 5.185; 0.4; -3.2; 10.6; 0.4; -2.2; 7.9; 0.4; -3.1; 10.9; 0.4; -2.4; 8.1
13.5; 5.307; 0.2; -3.2; 10.7; 0.2; -2.3; 7.9; 0.2; -3.2; 10.8; 0.2; -2.4; 8.1
13.8; 5.433; -0.1; -3.2; 10.7; -0.1; -2.4; 8.0; -0.1; -3.2; 10.7; -0.1; -2.3; 8.0
14.1; 5.564; -0.4; -3.2; 10.7; -0.4; -2.4; 8.1; -0.3; -3.0; 10.6; -0.3; -2.2; 8.0
14.4; 5.706; -0.9; -3.1; 10.8; -0.9; -2.1; 8.3; -0.6; -2.9; 10.4; -0.6; -2.2; 7.9
14.7; 5.865; -1.0; -3.0; 10.7; -1.0; -2.0; 8.3; -0.7; -2.9; 10.3; -0.7; -2.1; 7.9
15.0; 6.042; -0.6; -3.1; 10.6; -0.6; -1.9; 8.2; -0.4; -2.9; 10.4; -0.4; -2.1; 7.9
15.3; 6.240; -0.3; -3.2; 10.6; -0.3; -2.0; 8.1; -0.3; -3.0; 10.4; -0.3; -2.2; 8.0
15.6; 6.439; 0.7; -3.0; 10.3; 0.7; -2.0; 7.7; 1.2; -3.0; 10.8; 1.2; -2.2; 8.2
15.9; 6.618; 0.6; -3.0; 10.3; 0.6; -2.1; 7.7; 1.2; -3.0; 10.8; 1.2; -2.2; 8.2
16.2; 6.774; 0.4; -3.1; 10.3; 0.4; -2.1; 7.8; 1.3; -3.0; 10.8; 1.3; -2.1; 8.2
16.5; 6.914; 0.5; -3.1; 10.5; 0.5; -1.9; 7.8; 0.5; -3.2; 10.8; 0.5; -2.4; 8.1
16.8; 7.039; 1.8; -2.2; 9.6; 1.8; -1.5; 7.9; 2.4; -1.3; 10.8; 2.4; -1.2; 9.1
