-1.9889692,2.0889812,1.9338737
-2.0250059,1.8894203,1.8941705
-2.0406059,1.6920409,1.8611769
-2.0553851,1.4968264,1.8179090
-2.0658625,1.3001531,1.7688727
-2.0548161,1.0998483,1.7209549
-2.0120606,0.9020653,1.6871291
-1.9355446,0.7180527,1.7056513
-1.8267354,0.5510209,1.7256498
-1.6893925,0.4056766,1.7464726
-1.5302575,0.2864351,1.7683442
-1.3542648,0.1938288,1.7920541
-1.1647509,0.1273071,1.8171024
-0.9710875,0.0867003,1.8897007
-0.7710407,0.0660939,1.9770425
-0.5718311,0.0608659,2.1084182
-0.3712981,0.0651767,2.2600057
-0.1717461,0.0746274,2.4404435
0.0281491,0.0861111,2.6236486
0.2270762,0.0972672,2.8086485
0.4272777,0.1065401,2.9637906
0.6259710,0.1127068,3.1093459
0.8264087,0.1150991,3.2185750
1.0257704,0.1133245,3.3042398
1.2251827,0.1073706,3.3517533
1.4249244,0.0975862,3.2659942
1.6235658,0.0851669,3.1254078
1.8233546,0.0719319,2.9507808
2.0229312,0.0611974,2.7658051
2.2216682,0.0566189,2.5709911
2.4223375,0.0621807,2.3824720
2.6209108,0.0820318,2.2202820
2.8157042,0.1200471,2.0892590
3.0066627,0.1805064,2.0158506
3.1871491,0.2647053,1.9579855
3.3537689,0.3732160,1.9256441
3.5032396,0.5053682,1.9405767
3.6311731,0.6574627,1.9406294
3.7355499,0.8275041,1.9463211
3.8135759,1.0119114,1.9608568
3.8627032,1.2046247,1.9932374
3.8825449,1.4030204,2.0185569
3.8729636,1.6029752,2.0387449
3.8351327,1.7983502,2.0589658
3.7706274,1.9872469,2.0831014
3.6818260,2.1664787,2.1107352
3.5722108,2.3330495,2.1462706
3.4445106,2.4869080,2.1931199
3.3023871,2.6270388,2.2584023
3.1479310,2.7543470,2.3451472
2.9845300,2.8685050,2.4415025
2.8130931,2.9709814,2.5511707
2.6356592,3.0623126,2.6689863
2.4537589,3.1431084,2.7902289
2.2674753,3.2141274,2.9106601
2.0789328,3.2746536,3.0280866
1.8846686,3.3255082,3.1431324
1.6910780,3.3654020,3.2513641
1.4933806,3.3964523,3.3549519
1.2944900,3.4189248,3.4530087
1.0957146,3.4332791,3.4763496
0.8950269,3.4399857,3.4602027
0.6958127,3.4391351,3.3783414
0.4954536,3.4307454,3.2731898
0.2964177,3.4147576,3.1661385
0.0978031,3.3909542,3.0584146
-0.0997990,3.3591144,2.9472656
-0.2954034,3.3190245,2.8345906
-0.4897266,3.2699582,2.7174277
-0.6804935,3.2117280,2.5977058
-0.8688689,3.1429114,2.4795914
-1.0514656,3.0633960,2.3624967
-1.2296362,2.9707001,2.2540248
-1.3976196,2.8653782,2.1501506
-1.5574718,2.7424547,2.0805350
-1.6990980,2.6058924,2.0195255
-1.8250264,2.4473154,1.9461153
-1.9232083,2.2729348,1.9048900
-1.9889692,2.0889812,1.9338737
