# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
11.4; 5.655; 2.0; 1.3; 8.0; 2.0; 1.8; 9.8; 2.2; 1.6; 9.2; 2.2; 1.9; 11.0
11.7; 5.741; 2.1; 1.3; 8.1; 2.1; 1.7; 9.8; 2.3; 1.6; 9.3; 2.3; 1.8; 11.0
12.0; 5.828; -2.1; 1.5; 8.7; -2.1; 2.0; 10.3; 2.0; 1.6; 8.7; 2.0; 1.8; 10.4
12.3; 5.919; -2.2; 1.6; 9.1; -2.2; 2.0; 10.8; -1.5; 1.6; 8.2; -1.5; 1.9; 9.9
12.6; 6.018; -2.2; 1.6; 9.0; -2.2; 2.2; 10.8; -1.5; 1.7; 8.1; -1.5; 2.0; 9.9
12.9; 6.126; -2.1; 1.7; 9.0; -2.1; 2.3; 10.8; -1.4; 1.8; 8.0; -1.4; 2.1; 9.9
13.2; 6.243; -2.0; 1.7; 8.9; -2.0; 2.5; 10.8; -1.4; 1.8; 8.0; -1.4; 2.2; 9.9
13.5; 6.372; -1.7; 1.7; 8.7; -1.7; 2.7; 10.7; -1.2; 1.9; 8.0; -1.2; 2.2; 9.9
13.8; 6.515; -1.2; 1.6; 8.6; -1.2; 2.9; 10.6; -0.9; 1.9; 8.0; -0.9; 2.2; 10.0
14.1; 6.671; -0.4; 1.8; 8.3; -0.4; 3.1; 10.5; -0.3; 2.1; 8.1; -0.3; 2.5; 10.3
14.4; 6.841; -0.4; 2.1; 8.2; -0.4; 3.1; 10.5; -0.3; 2.2; 8.0; -0.3; 2.5; 10.3
14.7; 7.015; 0.4; 2.1; 7.9; 0.4; 3.1; 10.4; 0.4; 2.3; 8.1; 0.4; 2.8; 10.7
