# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
11.4; 4.115; 0.5; -3.1; 10.5; 0.5; -2.1; 7.8; 0.5; -3.0; 10.8; 0.5; -2.4; 8.1
11.7; 4.262; 0.3; -3.1; 10.4; 0.3; -1.9; 7.9; 1.0; -2.7; 10.8; 1.0; -2.3; 8.3
12.0; 4.398; 1.1; -2.8; 10.1; 1.1; -1.7; 7.8; 1.7; -2.3; 10.9; 1.7; -1.9; 8.6
12.3; 4.519; 1.8; -2.2; 9.6; 1.8; -1.6; 7.9; 2.5; -1.3; 10.8; 2.5; -1.2; 9.1
12.6; 4.624; 2.3; -1.1; 9.0; 2.3; -1.0; 8.4; 3.0; -0.1; 10.5; 3.0; -0.1; 9.9
12.9; 4.717; 2.5; 0.4; 8.3; 2.5; 0.5; 9.2; 2.7; 1.1; 9.8; 2.7; 1.1; 10.6
13.2; 4.802; 1.9; 1.5; 8.0; 1.9; 2.0; 10.0; 1.9; 1.9; 9.0; 1.9; 2.3; 11.0
13.5; 4.884; 1.4; 1.8; 7.9; 1.4; 2.5; 10.3; 1.4; 2.2; 8.7; 1.4; 2.7; 11.1
13.8; 4.967; -0.2; 1.8; 8.5; -0.2; 2.4; 10.6; -0.2; 1.9; 8.4; -0.2; 2.3; 10.5
14.1; 5.057; -2.6; 1.2; 9.5; -2.6; 1.4; 10.5; -1.8; 0.7; 8.4; -1.8; 0.8; 9.4
14.4; 5.160; -3.0; 0.2; 10.2; -3.0; 0.2; 9.9; -2.0; -0.9; 8.9; -2.0; -0.9; 8.6
14.7; 5.280; -2.6; -1.6; 10.6; -2.6; -1.1; 9.3; -1.8; -1.8; 9.5; -1.8; -1.6; 8.1
15.0; 5.416; -1.7; -2.7; 10.7; -1.7; -1.7; 8.7; -1.2; -2.2; 9.9; -1.2; -1.9; 8.0
15.3; 5.565; -0.8; -3.1; 10.6; -0.8; -1.9; 8.4; -0.6; -2.5; 10.3; -0.6; -2.1; 8.0
15.6; 5.723; -0.1; -3.1; 10.5; -0.1; -2.0; 8.1; -0.1; -2.7; 10.5; -0.1; -2.2; 8.1
15.9; 5.883; 0.4; -3.1; 10.5; 0.4; -2.1; 7.9; 0.4; -3.0; 10.7; 0.4; -2.4; 8.1
16.2; 6.043; 0.4; -3.1; 10.5; 0.4; -2.2; 7.8; 0.4; -3.0; 10.8; 0.4; -2.4; 8.1
16.5; 6.202; 0.4; -3.1; 10.5; 0.4; -2.1; 7.8; 0.4; -3.1; 10.8; 0.4; -2.4; 8.1
16.8; 6.359; 0.3; -3.1; 10.5; 0.3; -2.1; 7.9; 0.6; -3.0; 10.8; 0.6; -2.4; 8.1
17.1; 6.511; 0.4; -3.1; 10.4; 0.4; -1.9; 7.9; 0.9; -2.8; 10.8; 0.9; -2.3; 8.3
17.4; 6.653; 0.8; -3.0; 10.3; 0.8; -1.8; 7.8; 1.1; -2.8; 10.9; 1.1; -2.3; 8.4
17.7; 6.782; 1.0; -2.9; 10.3; 1.0; -1.7; 7.8; 1.1; -2.8; 10.9; 1.1; -2.3; 8.4
18.0; 6.901; 1.2; -2.8; 10.3; 1.2; -1.7; 7.8; 1.2; -2.8; 11.0; 1.2; -2.3; 8.5
18.3; 7.013; 1.2; -2.8; 10.3; 1.2; -1.7; 7.8; 1.2; -2.8; 11.0; 1.2; -2.3; 8.5
